PT_CODE,TOTAL_VOLUME,Description,Latitude,Longitude,Direction
3071,9677,80 Robinson Rd,1.27990609626764,103.8494003042448,2.0
45279,9671,Blk 563,1.39565860027275,103.74540871067298,1.0
59499,9671,,,,
21419,9669,Blk 188,1.34388060681347,103.71057645840756,1.0
65209,9662,Blk 201A,1.40040560689368,103.90387509832152,1.0
97059,9643,Changi Women's Prison,1.36075141209876,103.97097232582752,1.0
21611,9642,Blk 367,1.3383643422738,103.71931958855112,1.0
13159,9638,Bef Zion Full Gospel Ch,1.29796011528522,103.83053183555204,1.0
52401,9638,Blk 102,1.32830186081857,103.85082868868597,1.0
54419,9636,,,,
93041,9621,Hua Xin Ct,1.31120679321816,103.9333999156994,1.0
71109,9619,Maha Bodhi Sch,1.32831828375817,103.90256616022272,1.0
84199,9610,Opp Blk 220 CP,1.32553283664673,103.9355563841307,1.0
80009,9606,Lor 1 Geylang Ter,1.3111642220841,103.87216341433336,1.0
75499,9600,Opp Blk 614,1.366074,103.936768,2.0
80169,9599,Nicoll Highway Stn,1.30070547633658,103.86336013257063,1.0
11341,9596,Garlick Ville,1.32551506183496,103.7928279089426,2.0
74059,9585,Opp Tampines Dormitory,1.366122,103.929222,2.0
48119,9584,Bird Paradise,1.410027,103.778718,1.0
5521,9582,Maritime Hse,1.27676861098316,103.84059222200348,1.0
47751,9561,,,,
75551,9560,,,,
43681,9559,,,,
59529,9555,Opp Yishun Emerald,1.44035052900307,103.8318142995419,2.0
75111,9548,,,,
46739,9534,BLK 782,1.44847350274561,103.804003380222,1.0
14369,9531,The Interlace,1.28153635758335,103.80365927155157,1.0
42129,9530,Sixth Ave Ville,1.33016133420747,103.79515526101162,1.0
65489,9527,One Punggol,1.40819500002156,103.90566900789092,1.0
62011,9515,Aft Bartley Rd,1.3421349999944,103.88345100001618,2.0
76529,9507,BLK 519A,1.35741,103.940604,1.0
47059,9499,Bef W'Lands Ind Pk E4,1.45396450182247,103.7954729366899,1.0
65201,9493,Opp Blk 201A,1.40083471013366,103.903580214986,1.0
78161,9480,Blk 216,1.36900499745113,103.96052175997124,1.0
58229,9479,Blk 358A CP,1.44875084068886,103.8168059210019,1.0
96141,9474,Blk 120/Opp Simei Stn,1.34470972121071,103.95324349664256,1.0
10499,9471,KAMPONG BAHRU TER,1.27585400417691,103.83401000002084,1.0
22449,9462,Blk 685B,1.343058,103.703812,1.0
44599,9444,Bet Blks 801B/801C,1.37551323792473,103.7421877620434,1.0
63229,9440,Opp Kovan Hub,1.35757166659958,103.88511923530164,1.0
7249,9432,Aft Kempas Rd,1.315368056,103.8594669,2.0
5241,9406,Opp Blk 333,1.28071988238536,103.84227488654868,2.0
65549,9402,,,,
95069,9391,Opp Airline Hse,1.37789848118317,103.99643160040588,1.0
46261,9386,Blk 808,1.44256309213662,103.78694461350948,2.0
30121,9383,Blk 805D,1.37211783027051,103.74443713836388,2.0
47079,9383,Opp British American Tobacco,1.45786431264124,103.8029959994045,2.0
63269,9379,Blk 232,1.35875481272429,103.88905763623876,1.0
53061,9374,Bef Windsor Pk Rd,1.3571583010953,103.82883507046124,2.0
58069,9370,Opp Durban Rd,1.452187,103.830428,1.0
47571,9368,Blk 618,1.43349024051919,103.79639715585556,1.0
75329,9364,,,,
10261,9349,Delta Sports Hall,1.29090335842692,103.82047232884216,1.0
45271,9349,Blk 560,1.39569595459867,103.74526443744904,1.0
44439,9329,,,,
17379,9325,Blk 304,1.32049089180327,103.76389432891798,1.0
60191,9319,Blk 7,1.31718305596849,103.86195722198198,1.0
28071,9318,Blk 105,1.33765035288669,103.73904242961277,1.0
42991,9300,BEF HILLVIEW STN EXIT B,1.36164,103.766952,1.0
77049,9297,Pasir Ris Town Pk,1.36963556960047,103.95158314847572,1.0
28349,9287,Opp Chinese Gdn Stn,1.34255113741933,103.73318514055592,1.0
45231,9283,,,,
45399,9283,Regent Gr Condo,1.39984083299841,103.74991277803169,1.0
43501,9256,Opp Blk 291E,1.34376366037202,103.754237768717,1.0
3223,9251,Tanjong Pagar Stn Exit C,1.2757033952327,103.84632468221952,2.0
44791,9243,West View Pr Sch,1.38372439268243,103.760688782324,1.0
75559,9236,,,,
92201,9233,Aft Lor M Telok Kurau,1.31117244269722,103.9112378097299,1.0
40101,9232,Kk Women & Children Hosp,1.31036186651665,103.8477914890244,2.0
44519,9230,Blk 408,1.3791475870641,103.73970664823418,1.0
84671,9230,Aft Blk 156,1.31759333301805,103.94509555597207,1.0
52409,9226,Opp Blk 102,1.32801971174787,103.85105250762084,2.0
6131,9225,Aft Blk 87,1.29152472200833,103.83222750001508,2.0
43319,9224,Opp Midview Bldg,1.33972179277053,103.7574111060431,1.0
47819,9213,Opp W'Lands Sunny Food,1.4625580134543,103.81005089658552,2.0
10101,9206,OPP BT MERAH SEC SCH,1.28506195168861,103.8137833011436,1.0
43311,9203,Midview Bldg,1.339803833761,103.7569546828678,1.0
92109,9200,Opp Katong Shop Ctr,1.30356602776936,103.9014561477864,1.0
46291,9190,Blk 106,1.4364014799639,103.78248384607949,1.0
70141,9180,Grantral Mall Macpherson,1.33325940650465,103.88723373413464,2.0
44491,9175,Bet Blks 416/417,1.38353368663411,103.74184597655336,1.0
47579,9168,Blk 556,1.4333134741952,103.79597019770507,1.0
75179,9168,Blk 871C,1.357,103.9317,2.0
54429,9160,,,,
77319,9158,Opp Blks 771/772,1.37554666701554,103.93754166696732,2.0
84631,9155,Opp Waterfront Waves,1.33879275233871,103.92948245969215,2.0
59609,9155,Opp Blk 391,1.4289961111075,103.8495613888577,1.0
44359,9153,Bef Chestnut Ave,1.36772582083696,103.77530877476856,1.0
96299,9138,Opp Blk 222,1.34126498344514,103.95716526054424,1.0
66329,9122,,,,
5239,9120,Bef The Pinnacle@Duxton,1.27854113014976,103.8415105424013,1.0
77181,9112,Blk 638,1.37591147273628,103.94109934608323,1.0
16091,9111,Opp SIT Dover,1.299478,103.779229,1.0
61099,9111,Potong Pasir CC,1.33236805597247,103.8670999999672,1.0
56039,9107,Aft Yio Chu Kang Rd,1.37673055602474,103.82848388900504,1.0
98021,9106,Blk 275,1.36473730490409,103.96537675659532,1.0
78141,9104,Blk 249,1.370066,103.963665,2.0
44109,9099,Opp Hong San Terr,1.3771776806334,103.74762171258732,1.0
46731,9090,Yew Huat Scaffolding Work,1.44852127932275,103.8043021981092,1.0
63279,9088,Opp Yuying Sec Sch,1.35623805601182,103.88983499998876,1.0
43249,9087,Hillview Apts,1.35565052307818,103.76204709426312,1.0
55199,9074,,,,
66349,9071,Opp Daikin S'pore,1.37082760014108,103.86541771672718,1.0
64321,9064,Opp Rio Vista,1.37229075864076,103.90046238900683,1.0
6069,9047,Aft Furama RiverFront,1.28623157720487,103.83496162445664,1.0
44339,9027,Blk 442D,1.38084522961484,103.77114903339668,1.0
93091,9023,Opp Siglap Sth CC,1.31398835332345,103.93157431388184,2.0
81209,9019,Geylang Meth Pr Sch,1.31843612461246,103.88429716458629,1.0
59451,9017,Bet Blks 349/350,1.42569613726662,103.84360741617542,2.0
46029,9015,Aft W'Lands Ind Pk D St 2,1.42861423605127,103.76226643430736,1.0
75361,9012,Bef Tampines Ind Ave 5,1.3706441545828,103.93030234430374,2.0
58539,9010,BLK 120A,1.44576806,103.832311,1.0
57081,8998,Opp Blk 713,1.42753611101756,103.82655472202664,2.0
21631,8997,Blk 115,1.33363626085559,103.72493610114242,2.0
6141,8996,HAVELOCK STN EXIT 5,1.28963300933974,103.83381241921823,1.0
40329,8985,Millennia Institute,1.35096917519706,103.73961904709157,2.0
94011,8980,Evergreen Gdn,1.31438169513219,103.9351058006447,2.0
45051,8964,Da Di Glass,1.403385556,103.7560103,1.0
67349,8959,Blk 204 CP,1.38837810902521,103.8953369095349,1.0
75601,8941,,,,
75099,8935,,,,
66459,8935,Opp Ang Mo Kio Linear Pk,1.37848946701219,103.87075091953804,1.0
45249,8906,,,,
27311,8906,Hall 2,1.34902211051484,103.68539285058924,1.0
76419,8887,Blk 307A,1.35366243500181,103.95648530342,1.0
5429,8874,Bef Craig Rd,1.27769413050075,103.84370654372523,1.0
14491,8869,Opp Telok Blangah Mkt/FC,1.27278805556375,103.8079488888896,1.0
59501,8861,Blk 871,1.41289253257843,103.83810681040472,2.0
53299,8856,Bef Jadescape,1.35174011670427,103.83794546128104,1.0
77251,8854,Blk 713,1.38223834152443,103.93864433688064,2.0
64449,8853,,,,
46809,8841,Opp W'Lands Mart,1.44649662319346,103.79808713932866,1.0
10421,8835,Blk 63B,1.288964,103.814975,1.0
15199,8825,Opp Currency Hse,1.27604240853686,103.79318399639808,2.0
63139,8815,Aft En-Naeem Mque,1.36120166702627,103.8914116670026,1.0
55121,8814,Opp Blk 604,1.37943138901774,103.83519777802984,1.0
55171,8814,Castle Green,1.385783333,103.8429056,1.0
20181,8813,Ayer Rajah CC,1.32048478912567,103.74745845796298,2.0
47569,8812,Opp Blk 620,1.43291945534759,103.7987803897484,1.0
67319,8792,Farmway Stn Exit A,1.39738047818719,103.8888966274991,1.0
20121,8785,Opp Blk 51,1.32023972200054,103.73707999997312,1.0
10241,8777,Gan Eng Seng Sec Sch,1.2906166672167,103.82362326803133,1.0
67731,8775,Bef Sengkang East Dr,1.38018738604916,103.90138066955193,1.0
59081,8775,,,,
58299,8773,Blk 328,1.44582915331137,103.81968463382916,1.0
50129,8765,Opp Natl Skin Ctr,1.3189880880064,103.84929028517206,1.0
11349,8746,Opp Garlick Ville,1.325628,103.79304,1.0
60011,8734,BENDEMEER STN EXIT A,1.31471795031338,103.8637679549332,2.0
52289,8730,,,,
10289,8730,Opp SIS Bldg,1.2918699745378,103.81440639448375,1.0
64239,8711,Opp Blk 316,1.36439805444874,103.89682349089492,1.0
42029,8707,Aft Swiss Club Rd,1.33325151466609,103.79206171859214,2.0
40199,8700,Aft Balmoral Rd,1.31258333303153,103.83191222199584,1.0
67539,8699,Blk 122C,1.38772020397705,103.90661294770752,2.0
50279,8698,Farrer Pk Stn Exit D,1.31251000009337,103.8526780549204,2.0
2161,8692,Aft Promenade Stn Exit C,1.29268553508737,103.86093156188176,1.0
44721,8679,Opp Jelapang Stn,1.386786,103.764921,1.0
42111,8678,WOH HUP BLDG,1.34584805601375,103.77262861101016,1.0
59759,8669,The Shaughnessy,1.41755035688919,103.8463109999724,1.0
75021,8657,,,,
76401,8657,,,,
82151,8656,Bef Joo Chiat Pl,1.31310616198244,103.9009112063053,2.0
59821,8652,Blk 334B,1.432912,103.845777,1.0
63179,8638,Bef Tai Seng Chr Ch,1.35999305129204,103.8739353277618,2.0
83311,8638,Aft Lor Nangka,1.31241970275404,103.90692990251456,2.0
47801,8637,Opp North Link Bldg,1.46417400978934,103.8129834777538,1.0
78121,8635,Bet Blks 232/233,1.37485968829133,103.96200053620824,2.0
54629,8633,OPP BLK 223,1.3655880696456,103.83801666007231,1.0
58531,8632,BLK 129A,1.44543806,103.8323,1.0
66479,8618,Aft Yio Chu Kang Rd,1.37863834733323,103.87430288480031,2.0
76341,8603,Blk 464,1.35976305104284,103.95535006454476,2.0
67221,8598,Rumbia Stn Exit B/Blk 153,1.39116246855705,103.90639445299767,2.0
84141,8594,OPP LION HME FOR ELDERS,1.32021707852141,103.9381694887894,1.0
65809,8592,Anchor Green Pr Sch,1.39121000003879,103.88630888889304,2.0
66341,8585,Daikin S'pore,1.37114196132937,103.8652534148556,2.0
94019,8580,Opp Evergreen Ave,1.3142851610342,103.93574953076752,1.0
52169,8574,Blk 117,1.34013183349101,103.84465978021645,1.0
84321,8570,Blk 516,1.33060063600662,103.92977387914272,2.0
70139,8569,Aft Jln Belangkas,1.33218202150261,103.88328460405728,1.0
46519,8566,Opp Blk 144,1.43554811627266,103.77213801008084,1.0
66569,8565,OPP BLK 991B,1.383159,103.882572,1.0
20191,8560,Blk 407,1.31924166701026,103.74845638901051,2.0
84709,8560,Opp Blk 150,1.33644333039135,103.91242511468803,1.0
83319,8557,Aft Lor J Telok Kurau,1.31268833645873,103.90714010649674,1.0
52411,8554,Blk 105,1.328301,103.853806,1.0
21641,8553,Bef Blk 322,1.3363012622323,103.7250086693193,2.0
41011,8550,NUS Bt Timah Campus,1.32235611101422,103.81891666700088,1.0
22469,8550,Blk 653B,1.33649062479414,103.69631873743737,2.0
80271,8533,Opp Mountbatten Stn,1.30511398524943,103.8831203007559,1.0
17249,8529,Blk 355,1.315171111,103.7693364,1.0
76201,8523,Blk 423,1.35687499368341,103.9479674220669,1.0
3217,8518,Opp AXA Twr,1.27552218897645,103.8479443674916,1.0
58221,8508,Blk 339 CP,1.44859264769928,103.81706577986397,1.0
60209,8503,Sant Ritz,1.32986133945973,103.86896099565628,1.0
42259,8481,Aft Upp Bt Timah Rd,1.34106160633217,103.7770788000345,2.0
50041,8476,Novena Lodge,1.32362333324914,103.84161545670324,2.0
21179,8475,CORP PL,1.32586166697514,103.71929527796604,1.0
40071,8465,Leng Kwang Baptist Ch,1.31918027796911,103.829213610999,1.0
47111,8462,Bef Senoko Way,1.46619184828781,103.81100178837576,2.0
47811,8461,W'Lands Sunny Food,1.46237692251291,103.80898707919847,1.0
75511,8455,Blk 610C,1.364262,103.934773,1.0
98139,8446,Aft Loyang Way 1,1.37394091672222,103.97236010514752,2.0
41119,8444,Opp Lutheran Twrs,1.32074221277671,103.8124537467894,2.0
66171,8443,,,,
60241,8441,Blk 1,1.32355461431031,103.8615915962133,1.0
67699,8434,,,,
83129,8431,Aft Ji Xiang Ct,1.31306365118709,103.91061094817724,1.0
62121,8430,Aft Wolskel Rd,1.34682778451192,103.87156809881778,2.0
51059,8428,AFT TOA PAYOH RISE,1.3370325833883,103.83735019393414,1.0
46371,8427,,,,
76349,8420,Dunman Sec Sch,1.3603851367314,103.95556569101932,1.0
4331,8420,BEF FORT CANNING STN,1.29183939431601,103.84504089382705,1.0
46019,8412,,,,
93081,8412,Opp Chiang Ct,1.31342707975776,103.92903327944508,2.0
84319,8408,Blk 428,1.32980564460578,103.92771515822336,1.0
12021,8406,Bef Moonbeam Wk,1.31907638897016,103.78243055601492,1.0
95019,8392,Aft Changi Airport Ter 2,1.34794299896363,103.98488339642644,1.0
27219,8390,NIE Blk 2,1.34793269501118,103.68025240016884,1.0
98111,8383,BLK 256/OPP LOYANG PT,1.36733773244319,103.96424470880471,1.0
43701,8379,Blk 225,1.34847060052694,103.75201666213025,1.0
18289,8377,Opp R'ford/Normanton Pk,1.28738105702672,103.7912059790003,1.0
59589,8368,Blk 505C,1.4196568772859,103.84477283466764,1.0
67321,8364,Blk 311A,1.39056792623455,103.88425489183726,2.0
12029,8362,Opp Moonbeam Wk,1.31958369390988,103.7824392109149,2.0
10179,8360,Tiong Bahru Pk,1.28722333302937,103.82395833301354,1.0
50119,8355,St. Joseph Instn Jnr,1.31829503182752,103.8458185038638,1.0
3381,8352,The Sail,1.28162601329006,103.85306513725683,2.0
56209,8351,Bef Thomson Hills Dr,1.38031863295854,103.83240305645302,1.0
52349,8340,United Medicare Ctr,1.33619305600558,103.8554425000288,2.0
19091,8338,S'pore Poly,1.30739277801307,103.78208222199828,1.0
81141,8327,Versailles Condo,1.31200805596649,103.89035749999957,1.0
80111,8315,Bef Geylang Rd,1.30987138105238,103.87551499911488,1.0
77361,8314,,,,
11499,8313,Queenstown Pr Sch,1.29685053610951,103.8078866333446,1.0
64561,8310,Blk 574,1.37715998902026,103.88690877548076,1.0
2111,8306,Esplanade Bridge,1.29095592348389,103.85453419435228,2.0
63081,8300,Opp Blk 241,1.3568307844677,103.89260949897675,1.0
22471,8300,Blk 991B,1.33509047686273,103.6931453983202,2.0
50331,8295,Blk 122,1.31862919267946,103.85727882383884,1.0
27231,8290,Wee Kim Wee Sch of C&I,1.34207972361937,103.67922271593844,1.0
21171,8280,OPP CORP PL,1.3258163890121,103.71906611098208,2.0
52199,8255,Blk 84B,1.33547301693721,103.84663861149124,1.0
84341,8248,Opp Fengshan Pr Sch,1.33110349338955,103.93198370934412,2.0
10249,8247,Opp Gan Eng Seng Sec Sch,1.29088138899671,103.82407777797806,1.0
59791,8239,Blk 471A,1.425903,103.853576,2.0
46241,8238,,,,
84329,8235,Blk 414,1.33029323198176,103.92970061275057,1.0
84611,8228,Opp Waterfront Isle,1.33922469822607,103.92795482353952,2.0
81109,8227,Opp CISCO Ctr,1.3209137166719,103.89117183414866,2.0
55151,8222,Ang Mo Kio Comm Hosp,1.3833944010563,103.8403312479222,2.0
55179,8216,Opp Castle Green,1.385991667,103.8431694,1.0
42149,8212,Aft Bt Timah Rd,1.33607426889198,103.7786231371068,1.0
58159,8210,Aft Admiral Hill,1.44821708737482,103.82235611868522,2.0
44631,8201,,,,
6081,8199,HAVELOCK STN EXIT 3,1.28837086415387,103.83349881780524,1.0
47749,8197,,,,
20081,8194,Carrier S'pore,1.32660472912447,103.73879228035436,2.0
67701,8192,,,,
55141,8178,OPP BLK 622,1.38151305598601,103.83902055596756,1.0
52061,8176,BCA Acad,1.34352174018964,103.85873879159364,2.0
54509,8149,Aft Blk 5000,1.37758835823729,103.86257049780347,1.0
53139,8139,Marymount View,1.353021,103.840607,1.0
67461,8135,Aft Sengkang East Ave,1.38575273465234,103.89121528705635,2.0
3031,8135,Raffles Pl Stn Exit F,1.28207492207952,103.85086074925066,2.0
58041,8127,Blk 590C,1.44939346470038,103.8268558037182,2.0
74009,8124,Tampines Nth Int,1.368916,103.939651,1.0
57131,8123,Opp Jln Kemuning,1.43808413802489,103.82529753316932,2.0
62019,8114,Aft Rochdale Rd,1.34215709944082,103.88405276089232,1.0
25701,8103,GLAXOSMITHKLINE,1.295593,103.627651,1.0
44371,8093,Blk 219,1.37402225721945,103.77263963002856,1.0
42231,8073,Bef Jln Jurong Kechil,1.34056805598593,103.7706058329681,1.0
84269,8070,Blk 95,1.33402333297056,103.94185027798376,1.0
58061,8065,Opp Blk 101A,1.45296423052616,103.83110625286092,2.0
3519,8060,Bayfront Stn Exit A,1.28124500000125,103.85884799997385,1.0
76041,8046,,,,
43629,8044,St. Andrew's Mission Sch,1.34240810773422,103.75915813592935,1.0
84261,8036,Saint Anthony's Canossian School,1.334189,103.941658,2.0
84679,8033,Opp Blk 156,1.31804305599346,103.94476555602924,2.0
93201,8030,Victoria Sch,1.30920003741893,103.92781269211484,2.0
17081,8025,Aft West Coast Highway,1.299503055534,103.76457888891022,2.0
25781,8018,OPP SLS,1.276398,103.635811,1.0
27261,8017,Hall 4,1.34332011366726,103.68632093846232,1.0
47499,8015,,,,
66131,8015,Aft Trinity Meth Ch,1.36346698150382,103.87019205208468,1.0
65629,8003,Samudera Stn Exit A,1.41645968650579,103.9025213208852,1.0
14359,7990,Blk 50,1.27289055599998,103.81035027797056,1.0
55011,7983,Bef Lentor Stn Exit 5,1.382262,103.835704,2.0
92209,7983,Aft Jln Baiduri,1.31101000002422,103.91147888898844,1.0
63261,7983,Opp Blk 232,1.35896472197244,103.88913833298103,1.0
5059,7976,Hong Lim Pk,1.28676420118491,103.84575036447065,1.0
45291,7975,,,,
14319,7971,Blk 28,1.273483,103.820637,1.0
85049,7970,Opp Man Fatt Lam Tp,1.32671998700111,103.95124872703616,1.0
49149,7967,Aft Kranji Lk,1.43841910254735,103.74316251360835,1.0
1511,7965,Opp The Gateway,1.29919826103807,103.85864518302436,2.0
27011,7961,Hall 11 Blk 55,1.35586334559449,103.68610938870162,1.0
75219,7957,,,,
47071,7952,Bef British American Tobacco,1.45761031985152,103.80214839695256,1.0
59219,7945,Opp Blk 288,1.44045526236363,103.83757625759554,1.0
65351,7936,Punggol View Pr Sch,1.40589404110743,103.90472620505594,1.0
10359,7900,Opp Blk 95C,1.28723833324362,103.82259298997768,1.0
51051,7899,AFT ANDREW RD,1.33635352726982,103.83707802024657,2.0
77079,7897,Elias Mall,1.37728664750339,103.94145255170352,1.0
46741,7895,Seagate,1.44632701434368,103.80719269495764,1.0
82121,7892,Questa @ Dunman,1.30965150589688,103.8965764453886,2.0
20051,7879,Cycle & Carriage,1.32258708167298,103.74754428861822,2.0
65459,7876,,,,
47051,7869,Aft W'Lands Ind Pk E4,1.45449749999994,103.79560277796767,2.0
20169,7867,Blk 35,1.31928347830225,103.74251246450982,2.0
11299,7866,Opp Cold Storage Jelita,1.31826975603165,103.78558843680226,2.0
58369,7864,BEF ACACIA HME,1.46077451756536,103.81206144667212,1.0
59481,7861,,,,
70129,7860,Opp Jln Muhibbah,1.33157543468156,103.88058185579888,1.0
84439,7857,Opp Blk 3014,1.33474732352614,103.95024017522437,1.0
42239,7852,Aft Jln Jurong Kechil,1.34027047980738,103.77016055707928,1.0
76469,7838,East Spring Sec Sch,1.35630339357193,103.95985048163844,1.0
67671,7837,,,,
10651,7827,Blk 161,1.28329993019059,103.81547665017668,2.0
91089,7816,Opp Katong Pk Stn,1.29913832558004,103.88553021350832,1.0
46611,7816,,,,
52259,7812,Opp Chung Hwa Free Clinic,1.33278746546959,103.85165691373103,2.0
17019,7808,Varsity Pk,1.2937974792702,103.76705176995324,2.0
59779,7804,Opp Blks 469A/469B,1.42408305602704,103.85251851284276,1.0
54539,7802,BISHAN PK,1.35857111103202,103.85104805599867,2.0
82059,7802,Bef Tg Katong Stn Exit 3,1.301379,103.897403,1.0
53079,7800,Flame Tree Pk,1.36082666696977,103.82864333297208,1.0
12059,7796,Opp Pine Gr Condo,1.32072731097778,103.77515897833835,2.0
17119,7788,Opp Blk 343,1.31728446989719,103.77193266319904,1.0
77169,7782,Opp Blk 742,1.37694324707892,103.9363320444146,2.0
55159,7778,Opp Ang Mo Kio Comm Hosp,1.383362,103.84065,1.0
43021,7777,Aft Old Jurong Rd,1.35132007773328,103.76979529427526,1.0
53199,7773,Blk 22A CP,1.35754830843445,103.83899242953868,1.0
41009,7763,Tengah Int,1.3627,103.735967,1.0
91081,7759,Aft Katong Pk Stn Exit 2,1.29930499999248,103.88533388902762,1.0
41139,7755,Aft The Japanese Assn,1.32962999996746,103.81485527800427,1.0
56201,7752,Aft Munshi Abdullah Ave,1.38059381566563,103.83224759401024,1.0
43621,7747,Opp Parkview Apts,1.34169275195642,103.75908187494268,2.0
10489,7742,Blk 73,1.28811638897142,103.81778388900165,1.0
97051,7736,Komo Shoppes,1.36044412865764,103.9703768491515,2.0
16039,7728,S'pore Science Pk II,1.28799020188116,103.77872029260048,2.0
58309,7725,Opp 3M Bldg,1.44466063592056,103.81036650514451,1.0
11551,7718,Tiong Ghee Tp,1.29126703051517,103.8040959835246,1.0
75591,7708,BEF BLK 631B,1.362079,103.942426,2.0
44051,7695,Opp Blk 632 CP,1.38440811744123,103.7580197670318,1.0
43601,7689,Opp Blk 532,1.35664340859556,103.74950528201234,1.0
44649,7682,Blk 541A CP,1.38207041321308,103.76296296396666,1.0
84609,7679,Waterfront Key,1.33791138898959,103.93130805598769,1.0
94021,7678,Bef Sennett Rd,1.31475174256228,103.93834590911956,2.0
96131,7678,Blk 130,1.34639164071686,103.955260444558,1.0
45389,7673,Blk 619,1.40063804359533,103.7473817647614,1.0
21079,7664,Opp Jurong Abattoir,1.31342751032359,103.72279763377816,1.0
47621,7662,Aft Gambas Ave,1.44689218119453,103.80982770058664,1.0
53219,7662,Raffles Instn,1.34606111102286,103.8465836110301,2.0
46401,7660,Blk 864,1.44088595099083,103.79545806673288,1.0
54409,7655,,,,
21071,7653,Jurong Abattoir,1.31394221438857,103.72226742161244,1.0
44331,7639,Blk 239,1.38022107375265,103.77084865060208,1.0
22481,7619,Blk 691A CP,1.3424622384747,103.70554089546958,1.0
50259,7618,Opp Farrer Pk Stn,1.31236388897416,103.85507888893754,2.0
58329,7617,Blk 474,1.45050186875947,103.81655964918444,1.0
20149,7614,Blk 408,1.31795969674094,103.74897266925451,2.0
54471,7605,Opp Blk 538,1.37613470846106,103.853296559924,2.0
17211,7584,,,,
58241,7580,Sembawang Int/Opp Blk 315,1.44722064601498,103.82018490260376,1.0
20011,7574,Blk 506,1.31308624553797,103.76128731220228,1.0
3151,7568,Opp GB Bldg,1.27892124625262,103.84776234627124,2.0
49171,7566,OPP SHINGDA CONSTRN,1.43471927034855,103.7508663166314,2.0
43609,7560,Blk 531,1.35653561927142,103.74992425404376,1.0
15169,7559,HarbourSide Bldg 2,1.27481499269165,103.79673994290197,2.0
21471,7554,,,,
82141,7554,Aft Koon Seng Rd,1.31084210669638,103.90248369965865,2.0
53321,7553,Opp Eunoia JC,1.36135,103.8402947,1.0
67469,7553,Bef Sengkang East Ave,1.38533638989648,103.8907421565758,1.0
22351,7551,Opp Blk 717,1.34277421893699,103.69803382884736,1.0
94029,7549,Aft Sennet Rd,1.31453305602342,103.93750499997168,1.0
59559,7548,Opp Blk 722,1.42511776424343,103.82821308909148,1.0
65651,7541,,,,
54341,7541,Opp Blk 504,1.37462142095238,103.84782467173312,2.0
82159,7539,Aft Tembeling Rd,1.31327026591962,103.90049572645528,1.0
70069,7538,Aft Bidadari Pk Dr,1.337778056,103.8736111,1.0
54459,7533,Blk 151,1.37693336122245,103.84120098441312,1.0
2159,7528,Opp Suntec Convention Ctr,1.29360811227161,103.85840672828635,1.0
85041,7524,Man Fatt Lam Tp,1.3264647104527,103.95116420801884,2.0
54351,7522,Nanyang Poly,1.37647777885877,103.85003474200924,2.0
46349,7517,,,,
6039,7515,Blk 8,1.28705997883119,103.83962555611691,2.0
77389,7513,Opp Blk 525B,1.369597,103.946715,1.0
58301,7511,3M Bldg,1.44485650594175,103.81055057568136,1.0
20179,7497,Blk 31,1.32000211967899,103.73910069465364,2.0
67351,7491,Blk 321 CP,1.38995158321899,103.89134430221004,1.0
46341,7481,,,,
59771,7479,Blk 469B,1.423939,103.852066,2.0
76461,7461,Eden Condo,1.35610972200156,103.95981833302024,2.0
27071,7454,Nanyang Cres Halls,1.35507533539502,103.68452767084536,1.0
44181,7453,,,,
91059,7445,Aft Margate Rd,1.30052638901127,103.88831333297796,1.0
43049,7444,Opp Hume Pk Condo,1.3556996199834,103.76885141403912,2.0
67269,7437,Opp Blk 203A,1.38605407647483,103.89513364231524,1.0
52301,7432,,,,
95131,7423,Police Pass Off,1.38525245892982,103.99983438993594,1.0
84619,7413,Waterfront Isle,1.33896501379939,103.9274669427584,1.0
85109,7409,Bef Bedok Rd,1.32945523179761,103.95134864429272,1.0
41079,7404,Natl JC,1.32940305598521,103.80304777797754,2.0
27281,7404,Hall 1,1.34565500002282,103.68780555602468,1.0
64399,7399,Blk 512,1.37121818386818,103.8892571932248,1.0
61061,7391,Blk 148,1.33268166698419,103.8682283329788,1.0
43011,7390,Bt Regency,1.347407,103.771195,1.0
78171,7387,,,,
21659,7367,Chinese Gdn,1.33896010542304,103.7241080848694,1.0
46409,7364,Blk 701A CP,1.44063323115091,103.79570596322442,1.0
66539,7357,Blk 531,1.37500340591534,103.8750162086281,1.0
12129,7355,Blk 3,1.31182111096862,103.78732611099164,1.0
46639,7352,W'Lands Stn Exit 4,1.43702205360453,103.78884919678752,1.0
52069,7352,Comfortdelgro Corp Ltd,1.34314389988912,103.85856611406128,1.0
51099,7340,Catholic JC,1.325881667006,103.8345342161876,1.0
84649,7318,,,,
44521,7298,Blk 280,1.38085185530408,103.74260886969472,1.0
65091,7298,BLK 301A,1.4039796271467,103.90655641325276,1.0
21411,7297,Opp Blk 188,1.34393270141852,103.71033048575686,1.0
76319,7295,Tampines East Stn Exit D,1.357643,103.955554,1.0
14219,7289,Opp Blk 114,1.28218647936578,103.80684961252828,1.0
53259,7284,Opp Blk 125,1.3471159591462,103.85199575975044,2.0
52359,7258,,,,
78259,7255,,,,
44561,7250,,,,
14499,7249,Telok Blangah Mkt/FC,1.27291305557456,103.8078211111249,1.0
43821,7246,Opp Symphony Hts,1.356754,103.7676,1.0
12101,7246,Ngee Ann Poly,1.33243896358504,103.77768506316728,2.0
